,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.9473684210526315,0.8888888888888888,0.9411764705882353,0.8989331499509895,0.9545454545454545,0.909090909090909,1.0,0.6393884318947511,0.9262400793650793
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9240913857838337,1.0
2,0.9473684210526315,0.8888888888888888,0.9411764705882353,0.8989331499509895,0.9886363636363636,0.909090909090909,1.0,0.6367514187032243,0.9852430555555556
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0036142924407107425,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8891760384696232,1.0
