,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
0,0.6842105263157895,0.625,0.625,0.3522727272727273,0.6761363636363636,0.7272727272727272,0.625,0.36615505711002705,0.5880343614718615
1,0.7368421052631579,0.8,0.6153846153846154,0.458682472293863,0.6590909090909092,0.909090909090909,0.5,0.5023984508755457,0.6284867088321036
2,0.7368421052631579,0.6363636363636364,0.7368421052631579,0.5113636363636364,0.8068181818181819,0.6363636363636364,0.875,0.4801173144798243,0.7770476051726052
3,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.2987012987012987,0.5584415584415585,0.7272727272727273,0.5714285714285715,0.4610463913842731,0.4213835534213685
4,0.8333333333333334,0.75,0.7999999999999999,0.6625413488689132,0.8311688311688312,0.8181818181818181,0.8571428571428572,0.43547988154728196,0.8344812925170066
