,accuracy,precision,f1_score,mmc,rocAUC,specificity,sensitivity,pro_cutoff,prAUC
LogisticRegression,0.7315789473684211,0.6765584415584416,0.6697310584152689,0.4567122967000877,0.7063311688311689,0.7636363636363637,0.6857142857142857,0.4490394190793904,0.6498867042829891
